FECHA,ENCUESTADOR,DEPTO,MUPIO,SECTOR,ESTRUCTURA,VIVIENDA,HOGAR,CP,CAPITULO,SECCION,PREGUNTA,DEFINICION DE INCONSISTENCIA,CODIGO ERROR,COMENTARIOS
2023-08-15,3104.0,16.0,4.0,19851.0,90.0,78.0,1.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-15,3108.0,17.0,8.0,21684.0,133.0,82.0,5.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-15,3108.0,17.0,8.0,21684.0,133.0,82.0,5.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-15,3151.0,22.0,1.0,24835.0,98.0,65.0,1.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-15,3151.0,22.0,1.0,24835.0,143.0,97.0,1.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-11,3087.0,19.0,1.0,22926.0,41.0,21.0,1.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-11,3087.0,19.0,1.0,22926.0,41.0,21.0,1.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-11,3087.0,19.0,1.0,22926.0,41.0,21.0,1.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-11,3087.0,19.0,1.0,22926.0,41.0,21.0,1.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-11,3087.0,19.0,1.0,22926.0,41.0,21.0,1.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-15,3087.0,19.0,11.0,22961.0,33.0,23.0,1.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-10,3100.0,12.0,5.0,13938.0,66.0,40.0,5.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-11,3100.0,12.0,5.0,13938.0,127.0,79.0,9.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-11,3100.0,12.0,5.0,13938.0,127.0,79.0,9.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-11,3100.0,12.0,5.0,13938.0,127.0,79.0,9.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-11,3136.0,7.0,6.0,9657.0,34.0,25.0,9.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-11,3136.0,7.0,6.0,9657.0,34.0,25.0,9.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-11,3136.0,7.0,6.0,9657.0,54.0,43.0,7.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-11,3136.0,7.0,6.0,9657.0,54.0,43.0,7.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-11,3136.0,7.0,6.0,9657.0,54.0,43.0,7.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-10,3136.0,7.0,6.0,9657.0,171.0,114.0,8.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-10,3136.0,7.0,6.0,9657.0,230.0,149.0,4.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-10,3136.0,7.0,6.0,9657.0,230.0,149.0,4.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
2023-08-15,3071.0,13.0,17.0,16615.0,183.0,130.0,7.0,0,13,A,4,si respondieron que no compraron ese producto para el hogar no deben responder durante cuantos mese lo compraron,13A00402,
