ENCUESTADOR,DEPTO,MUPIO,SECTOR,ESTRUCTURA,VIVIENDA,HOGAR,CP,CAPITULO,SECCION,PREGUNTA,DEFINICION DE INCONSISTENCIA,CODIGO ERROR,COMENTARIOS
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3015.0,13.0,8.0,16165.0,68.0,44.0,6.0,2.0,L,L,L,L,L,
3017.0,6.0,2.0,8720.0,39.0,25.0,1.0,2.0,L,L,L,L,L,
3017.0,6.0,2.0,8720.0,39.0,25.0,1.0,2.0,L,L,L,L,L,
3017.0,6.0,2.0,8720.0,39.0,25.0,1.0,2.0,L,L,L,L,L,
3017.0,6.0,2.0,8720.0,39.0,25.0,1.0,2.0,L,L,L,L,L,
3017.0,6.0,2.0,8720.0,39.0,25.0,1.0,2.0,L,L,L,L,L,
3017.0,6.0,2.0,8720.0,39.0,25.0,1.0,2.0,L,L,L,L,L,
3017.0,6.0,2.0,8720.0,39.0,25.0,1.0,2.0,L,L,L,L,L,
3017.0,6.0,2.0,8720.0,39.0,25.0,1.0,2.0,L,L,L,L,L,
3017.0,6.0,2.0,8720.0,39.0,25.0,1.0,2.0,L,L,L,L,L,
3017.0,6.0,2.0,8720.0,39.0,25.0,1.0,2.0,L,L,L,L,L,
3017.0,6.0,2.0,8720.0,39.0,25.0,1.0,2.0,L,L,L,L,L,
3017.0,6.0,2.0,8720.0,39.0,25.0,1.0,2.0,L,L,L,L,L,
3017.0,6.0,2.0,8720.0,39.0,25.0,1.0,2.0,L,L,L,L,L,
3017.0,6.0,2.0,8720.0,39.0,25.0,1.0,2.0,L,L,L,L,L,
3017.0,6.0,2.0,8720.0,39.0,25.0,1.0,2.0,L,L,L,L,L,
3017.0,6.0,2.0,8720.0,39.0,25.0,1.0,2.0,L,L,L,L,L,
3017.0,6.0,2.0,8720.0,39.0,25.0,1.0,2.0,L,L,L,L,L,
3017.0,6.0,2.0,8720.0,39.0,25.0,1.0,2.0,L,L,L,L,L,
3017.0,6.0,2.0,8720.0,39.0,25.0,1.0,2.0,L,L,L,L,L,
3017.0,6.0,2.0,8720.0,39.0,25.0,1.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3101.0,6.0,2.0,8720.0,92.0,69.0,5.0,2.0,L,L,L,L,L,
3148.0,22.0,1.0,24989.0,137.0,81.0,91.0,3.0,L,L,L,L,L,
3148.0,22.0,1.0,24989.0,137.0,81.0,91.0,3.0,L,L,L,L,L,
3148.0,22.0,1.0,24989.0,137.0,81.0,91.0,3.0,L,L,L,L,L,
3148.0,22.0,1.0,24989.0,137.0,81.0,91.0,3.0,L,L,L,L,L,
3148.0,22.0,1.0,24989.0,137.0,81.0,91.0,3.0,L,L,L,L,L,
3148.0,22.0,1.0,24989.0,137.0,81.0,91.0,3.0,L,L,L,L,L,
3148.0,22.0,1.0,24989.0,137.0,81.0,91.0,3.0,L,L,L,L,L,
3148.0,22.0,1.0,24989.0,137.0,81.0,91.0,3.0,L,L,L,L,L,
3148.0,22.0,1.0,24989.0,137.0,81.0,91.0,3.0,L,L,L,L,L,
3148.0,22.0,1.0,24989.0,137.0,81.0,91.0,3.0,L,L,L,L,L,
3148.0,22.0,1.0,24989.0,137.0,81.0,91.0,3.0,L,L,L,L,L,
3148.0,22.0,1.0,24989.0,137.0,81.0,91.0,3.0,L,L,L,L,L,
3022.0,1.0,23.0,1888.0,176.0,142.0,7.0,1.0,L,L,L,L,L,
3022.0,1.0,23.0,1888.0,176.0,142.0,7.0,1.0,L,L,L,L,L,
3022.0,1.0,23.0,1888.0,176.0,142.0,7.0,1.0,L,L,L,L,L,
3022.0,1.0,23.0,1888.0,176.0,142.0,7.0,1.0,L,L,L,L,L,
3022.0,1.0,23.0,1888.0,176.0,142.0,7.0,1.0,L,L,L,L,L,
3022.0,1.0,23.0,1888.0,176.0,142.0,7.0,1.0,L,L,L,L,L,
3022.0,1.0,23.0,1888.0,176.0,142.0,7.0,1.0,L,L,L,L,L,
3022.0,1.0,23.0,1888.0,176.0,142.0,7.0,1.0,L,L,L,L,L,
3022.0,1.0,23.0,1888.0,176.0,142.0,7.0,1.0,L,L,L,L,L,
3022.0,1.0,23.0,1888.0,176.0,142.0,7.0,1.0,L,L,L,L,L,
3022.0,1.0,23.0,1888.0,176.0,142.0,7.0,1.0,L,L,L,L,L,
3022.0,1.0,23.0,1888.0,176.0,142.0,7.0,1.0,L,L,L,L,L,
3022.0,1.0,23.0,1888.0,176.0,142.0,7.0,1.0,L,L,L,L,L,
3022.0,1.0,23.0,1888.0,176.0,142.0,7.0,1.0,L,L,L,L,L,
3022.0,1.0,23.0,1888.0,176.0,142.0,7.0,1.0,L,L,L,L,L,
3083.0,12.0,16.0,14853.0,214.0,146.0,1.0,2.0,L,L,L,L,L,
3083.0,12.0,16.0,14853.0,214.0,146.0,1.0,2.0,L,L,L,L,L,
3083.0,12.0,16.0,14853.0,214.0,146.0,1.0,2.0,L,L,L,L,L,
3083.0,12.0,16.0,14853.0,214.0,146.0,1.0,2.0,L,L,L,L,L,
3083.0,12.0,16.0,14853.0,214.0,146.0,1.0,2.0,L,L,L,L,L,
3083.0,12.0,16.0,14853.0,214.0,146.0,1.0,2.0,L,L,L,L,L,
3083.0,12.0,16.0,14853.0,214.0,146.0,1.0,2.0,L,L,L,L,L,
3083.0,12.0,16.0,14853.0,214.0,146.0,1.0,2.0,L,L,L,L,L,
3083.0,12.0,16.0,14853.0,214.0,146.0,1.0,2.0,L,L,L,L,L,
3083.0,12.0,16.0,14853.0,214.0,146.0,1.0,2.0,L,L,L,L,L,
3083.0,12.0,16.0,14853.0,214.0,146.0,1.0,2.0,L,L,L,L,L,
3083.0,12.0,16.0,14853.0,214.0,146.0,1.0,2.0,L,L,L,L,L,
3083.0,12.0,16.0,14853.0,214.0,146.0,1.0,2.0,L,L,L,L,L,
3083.0,12.0,16.0,14853.0,214.0,146.0,1.0,2.0,L,L,L,L,L,
3083.0,12.0,16.0,14853.0,214.0,146.0,1.0,2.0,L,L,L,L,L,
3083.0,12.0,16.0,14853.0,214.0,146.0,1.0,2.0,L,L,L,L,L,
3083.0,12.0,16.0,14853.0,214.0,146.0,1.0,2.0,L,L,L,L,L,
3083.0,12.0,16.0,14853.0,214.0,146.0,1.0,2.0,L,L,L,L,L,
3004.0,14.0,13.0,18227.0,18.0,12.0,1.0,2.0,L,L,L,L,L,
3004.0,14.0,13.0,18227.0,18.0,12.0,1.0,2.0,L,L,L,L,L,
3004.0,14.0,13.0,18227.0,18.0,12.0,1.0,2.0,L,L,L,L,L,
3004.0,14.0,13.0,18227.0,18.0,12.0,1.0,2.0,L,L,L,L,L,
3004.0,14.0,13.0,18227.0,18.0,12.0,1.0,2.0,L,L,L,L,L,
3004.0,14.0,13.0,18227.0,18.0,12.0,1.0,2.0,L,L,L,L,L,
3004.0,14.0,13.0,18227.0,18.0,12.0,1.0,2.0,L,L,L,L,L,
3004.0,14.0,13.0,18227.0,18.0,12.0,1.0,2.0,L,L,L,L,L,
3004.0,14.0,13.0,18227.0,18.0,12.0,1.0,2.0,L,L,L,L,L,
3140.0,21.0,1.0,24364.0,38.0,26.0,9.0,1.0,L,L,L,L,L,
3140.0,21.0,1.0,24364.0,38.0,26.0,9.0,1.0,L,L,L,L,L,
3140.0,21.0,1.0,24364.0,38.0,26.0,9.0,1.0,L,L,L,L,L,
3140.0,21.0,1.0,24364.0,38.0,26.0,9.0,1.0,L,L,L,L,L,
3140.0,21.0,1.0,24364.0,38.0,26.0,9.0,1.0,L,L,L,L,L,
3140.0,21.0,1.0,24364.0,38.0,26.0,9.0,1.0,L,L,L,L,L,
3140.0,21.0,1.0,24364.0,38.0,26.0,9.0,1.0,L,L,L,L,L,
3140.0,21.0,1.0,24364.0,38.0,26.0,9.0,1.0,L,L,L,L,L,
3140.0,21.0,1.0,24364.0,38.0,26.0,9.0,1.0,L,L,L,L,L,
3007.0,14.0,10.0,17946.0,214.0,148.0,10.0,1.0,L,L,L,L,L,
3007.0,14.0,10.0,17946.0,214.0,148.0,10.0,1.0,L,L,L,L,L,
3007.0,14.0,10.0,17946.0,214.0,148.0,10.0,1.0,L,L,L,L,L,
3007.0,14.0,10.0,17946.0,214.0,148.0,10.0,1.0,L,L,L,L,L,
3007.0,14.0,10.0,17946.0,214.0,148.0,10.0,1.0,L,L,L,L,L,
3007.0,14.0,10.0,17946.0,214.0,148.0,10.0,1.0,L,L,L,L,L,
3007.0,14.0,10.0,17946.0,214.0,148.0,10.0,1.0,L,L,L,L,L,
3007.0,14.0,10.0,17946.0,214.0,148.0,10.0,1.0,L,L,L,L,L,
3007.0,14.0,10.0,17946.0,214.0,148.0,10.0,1.0,L,L,L,L,L,
3007.0,14.0,10.0,17946.0,214.0,148.0,10.0,1.0,L,L,L,L,L,
3007.0,14.0,10.0,17946.0,214.0,148.0,10.0,1.0,L,L,L,L,L,
3007.0,14.0,10.0,17946.0,214.0,148.0,10.0,1.0,L,L,L,L,L,
3007.0,14.0,10.0,17946.0,214.0,148.0,10.0,1.0,L,L,L,L,L,
3007.0,14.0,10.0,17946.0,214.0,148.0,10.0,1.0,L,L,L,L,L,
3007.0,14.0,10.0,17946.0,214.0,148.0,10.0,1.0,L,L,L,L,L,
3007.0,14.0,10.0,17946.0,214.0,148.0,10.0,1.0,L,L,L,L,L,
3007.0,14.0,10.0,17946.0,214.0,148.0,10.0,1.0,L,L,L,L,L,
3007.0,14.0,10.0,17946.0,214.0,148.0,10.0,1.0,L,L,L,L,L,
3007.0,14.0,10.0,17946.0,214.0,148.0,10.0,1.0,L,L,L,L,L,
3007.0,14.0,10.0,17946.0,214.0,148.0,10.0,1.0,L,L,L,L,L,
3007.0,14.0,10.0,17946.0,214.0,148.0,10.0,1.0,L,L,L,L,L,
3007.0,14.0,10.0,17946.0,214.0,148.0,10.0,1.0,L,L,L,L,L,
3007.0,14.0,10.0,17946.0,214.0,148.0,10.0,1.0,L,L,L,L,L,
