FECHA;ENCUESTADOR;DEPTO;MUPIO;SECTOR;ESTRUCTURA;VIVIENDA;HOGAR;CP;CAPITULO;SECCION;PREGUNTA;DEFINICION DE INCONSISTENCIA;CODIGO ERROR;COMENTARIOS
28/08/2023;3114.0;6.0;9.0;9071.0;141.0;106.0;5.0;0;1;A;1;El tipo de vivienda es Rancho con paredes de Ladrillo, Block o Concreto;01A00108;
28/08/2023;3114.0;6.0;9.0;9071.0;141.0;106.0;5.0;0;1;A;1;El tipo de vivienda es Rancho con paredes de Ladrillo, Block o Concreto;01A00108;
29/08/2023;3114.0;6.0;9.0;9071.0;141.0;106.0;5.0;0;1;A;1;El tipo de vivienda es Rancho con paredes de Ladrillo, Block o Concreto;01A00108;
30/08/2023;3114.0;6.0;9.0;9071.0;141.0;106.0;5.0;0;1;A;1;El tipo de vivienda es Rancho con paredes de Ladrillo, Block o Concreto;01A00108;
30/08/2023;3114.0;6.0;9.0;9071.0;141.0;106.0;5.0;0;1;A;1;El tipo de vivienda es Rancho con paredes de Ladrillo, Block o Concreto;01A00108;
09/04/2023;3114.0;6.0;9.0;9071.0;141.0;106.0;5.0;0;1;A;1;El tipo de vivienda es Rancho con paredes de Ladrillo, Block o Concreto;01A00108;
09/05/2023;3114.0;6.0;9.0;9071.0;141.0;106.0;5.0;0;1;A;1;El tipo de vivienda es Rancho con paredes de Ladrillo, Block o Concreto;01A00108;
08/09/2023;3103.0;17.0;11.0;22025.0;127.0;73.0;8.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
08/11/2023;3103.0;17.0;11.0;22025.0;127.0;73.0;8.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
17/08/2023;3103.0;17.0;11.0;22025.0;127.0;73.0;8.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
17/08/2023;3103.0;17.0;11.0;22025.0;127.0;73.0;8.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
17/08/2023;3103.0;17.0;11.0;22025.0;127.0;73.0;8.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
17/08/2023;3103.0;17.0;11.0;22025.0;127.0;73.0;8.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
17/08/2023;3103.0;17.0;11.0;22025.0;127.0;73.0;8.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
17/08/2023;3103.0;17.0;11.0;22025.0;127.0;73.0;8.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
17/08/2023;3103.0;17.0;11.0;22025.0;127.0;73.0;8.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
17/08/2023;3103.0;17.0;11.0;22025.0;127.0;73.0;8.0;0;1;A;1;El tipo de vivienda es Casa Formal Con Techo de paja, palma o similar;01A00109;
